fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
FR;24;2021-06-17;46625;18275;0;1983999;435048;0;36.6;8.0;0.0
FR;24;2021-06-18;44554;21923;0;2028553;456971;0;37.4;8.4;0.0
FR;24;2021-06-19;34488;19503;0;2063041;476474;0;38.0;8.8;0.0
FR;24;2021-06-20;11858;9359;0;2074899;485833;0;38.3;9.0;0.0
FR;24;2021-06-21;31594;24077;0;2106493;509910;0;38.8;9.4;0.0
FR;24;2021-06-22;35554;29893;0;2142047;539803;0;39.5;10.0;0.0
FR;24;2021-06-23;33922;32050;0;2175969;571853;0;40.1;10.5;0.0
FR;24;2021-06-24;38385;36509;0;2214354;608362;0;40.8;11.2;0.0
FR;24;2021-06-25;33671;42173;0;2248025;650535;0;41.4;12.0;0.0
FR;24;2021-06-26;23988;40081;0;2272013;690616;0;41.9;12.7;0.0
FR;24;2021-06-27;9756;21011;0;2281769;711627;0;42.1;13.1;0.0
FR;24;2021-06-28;26789;43750;0;2308558;755377;0;42.6;13.9;0.0
FR;24;2021-06-29;29787;48868;0;2338345;804245;0;43.1;14.8;0.0
FR;24;2021-06-30;28256;49229;0;2366601;853474;0;43.6;15.7;0.0
FR;24;2021-07-01;33969;52171;0;2400570;905645;0;44.3;16.7;0.0
FR;24;2021-07-02;32087;55437;0;2432657;961082;0;44.9;17.7;0.0
FR;24;2021-07-03;20642;49651;0;2453299;1010733;0;45.2;18.6;0.0
FR;24;2021-07-04;9111;23444;0;2462410;1034177;0;45.4;19.1;0.0
FR;24;2021-07-05;25791;52978;0;2488201;1087155;0;45.9;20.0;0.0
FR;24;2021-07-06;28890;55995;0;2517091;1143150;0;46.4;21.1;0.0
FR;24;2021-07-07;29086;54050;0;2546177;1197200;0;46.9;22.1;0.0
FR;24;2021-07-08;32701;55122;0;2578878;1252322;0;47.5;23.1;0.0
FR;24;2021-07-09;31115;63293;0;2609993;1315615;0;48.1;24.3;0.0
FR;24;2021-07-10;22163;54854;0;2632156;1370469;0;48.5;25.3;0.0
FR;24;2021-07-11;9933;21781;0;2642089;1392250;0;48.7;25.7;0.0
FR;24;2021-07-12;25526;74315;0;2667615;1466565;0;49.2;27.0;0.0
FR;24;2021-07-13;44497;82381;0;2712112;1548946;0;50.0;28.6;0.0
FR;24;2021-07-14;31187;33818;0;2743299;1582764;0;50.6;29.2;0.0
FR;24;2021-07-15;54429;84967;0;2797728;1667731;0;51.6;30.7;0.0
FR;24;2021-07-16;59820;81869;0;2857548;1749600;0;52.7;32.3;0.0
FR;24;2021-07-17;45596;66021;0;2903144;1815621;0;53.5;33.5;0.0
FR;24;2021-07-18;21288;26552;0;2924432;1842173;0;53.9;34.0;0.0
FR;24;2021-07-19;48646;75231;0;2973078;1917404;0;54.8;35.4;0.0
FR;24;2021-07-20;63599;78379;0;3036677;1995783;0;56.0;36.8;0.0
FR;24;2021-07-21;65009;69733;0;3101686;2065516;0;57.2;38.1;0.0
FR;24;2021-07-22;73676;68642;0;3175362;2134158;0;58.5;39.3;0.0
FR;24;2021-07-23;71365;71377;0;3246727;2205535;0;59.9;40.7;0.0
FR;24;2021-07-24;49843;56165;0;3296570;2261700;0;60.8;41.7;0.0
FR;24;2021-07-25;22944;18723;0;3319514;2280423;0;61.2;42.0;0.0
FR;24;2021-07-26;58929;58897;0;3378443;2339320;0;62.3;43.1;0.0
FR;24;2021-07-27;77754;57662;0;3456197;2396982;0;63.7;44.2;0.0
FR;24;2021-07-28;74578;51763;0;3530775;2448745;0;65.1;45.1;0.0
FR;24;2021-07-29;80059;50554;0;3610834;2499299;0;66.6;46.1;0.0
FR;24;2021-07-30;71613;52601;0;3682447;2551900;0;67.9;47.0;0.0
FR;24;2021-07-31;47459;38172;0;3729906;2590072;0;68.8;47.8;0.0
FR;24;2021-08-01;19754;12010;0;3749660;2602082;0;69.1;48.0;0.0
FR;24;2021-08-02;53142;42928;0;3802802;2645010;0;70.1;48.8;0.0
FR;24;2021-08-03;60368;44223;0;3863170;2689233;0;71.2;49.6;0.0
FR;24;2021-08-04;56424;38261;0;3919594;2727494;0;72.3;50.3;0.0
FR;24;2021-08-05;53999;42188;0;3973593;2769682;0;73.3;51.1;0.0
FR;24;2021-08-06;50733;48434;0;4024326;2818116;0;74.2;52.0;0.0
FR;24;2021-08-07;31873;35573;0;4056199;2853689;0;74.8;52.6;0.0
FR;24;2021-08-08;12082;13984;0;4068281;2867673;0;75.0;52.9;0.0
FR;24;2021-08-09;37811;48715;0;4106092;2916388;0;75.7;53.8;0.0
FR;24;2021-08-10;43670;52391;0;4149762;2968779;0;76.5;54.7;0.0
FR;24;2021-08-11;38888;48667;0;4188650;3017446;0;77.2;55.6;0.0
FR;24;2021-08-12;37667;52296;0;4226317;3069742;0;77.9;56.6;0.0
FR;24;2021-08-13;35287;52034;0;4261604;3121776;0;78.6;57.6;0.0
FR;24;2021-08-14;21079;39570;0;4282683;3161346;0;79.0;58.3;0.0
FR;24;2021-08-15;6147;11168;0;4288830;3172514;0;79.1;58.5;0.0
FR;24;2021-08-16;25832;58263;0;4314662;3230777;0;79.5;59.6;0.0
FR;24;2021-08-17;29021;62432;0;4343683;3293209;0;80.1;60.7;0.0
FR;24;2021-08-18;26160;58326;0;4369843;3351535;0;80.6;61.8;0.0
FR;24;2021-08-19;25328;58980;0;4395171;3410515;0;81.0;62.9;0.0
FR;24;2021-08-20;23795;62528;0;4418966;3473043;0;81.5;64.0;0.0
FR;24;2021-08-21;14433;43336;0;4433399;3516379;0;81.7;64.8;0.0
FR;24;2021-08-22;4754;17147;0;4438153;3533526;0;81.8;65.1;0.0
FR;24;2021-08-23;18765;61239;0;4456918;3594765;0;82.2;66.3;0.0
FR;24;2021-08-24;21256;64249;0;4478174;3659014;0;82.6;67.5;0.0
FR;24;2021-08-25;18884;56849;0;4497058;3715863;0;82.9;68.5;0.0
FR;24;2021-08-26;17617;55703;0;4514675;3771566;0;83.2;69.5;0.0
FR;24;2021-08-27;17982;59077;0;4532657;3830643;0;83.6;70.6;0.0
FR;24;2021-08-28;11572;40300;0;4544229;3870943;0;83.8;71.4;0.0
FR;24;2021-08-29;3884;14176;0;4548113;3885119;0;83.9;71.6;0.0
FR;24;2021-08-30;14949;48395;114;4563062;3933514;114;84.1;72.5;0.0
FR;24;2021-08-31;16085;49963;152;4579147;3983477;266;84.4;73.4;0.0
FR;24;2021-09-01;16217;42616;98;4595364;4026093;364;84.7;74.2;0.0
FR;24;2021-09-02;14839;39008;138;4610203;4065101;502;85.0;74.9;0.0
FR;24;2021-09-03;15734;43272;132;4625937;4108373;634;85.3;75.7;0.0
FR;24;2021-09-04;11156;32531;100;4637093;4140904;734;85.5;76.3;0.0
FR;24;2021-09-05;3126;7867;31;4640219;4148771;765;85.6;76.5;0.0
FR;24;2021-09-06;11209;29035;131;4651428;4177806;896;85.8;77.0;0.0
FR;24;2021-09-07;10959;27548;92;4662387;4205354;988;86.0;77.5;0.0
FR;24;2021-09-08;9839;24649;87;4672226;4230003;1075;86.1;78.0;0.0
FR;24;2021-09-09;10065;24509;112;4682291;4254512;1187;86.3;78.4;0.0
FR;24;2021-09-10;12030;28589;108;4694321;4283101;1295;86.5;79.0;0.0
FR;24;2021-09-11;8483;25171;77;4702804;4308272;1372;86.7;79.4;0.0
FR;24;2021-09-12;1895;5210;25;4704699;4313482;1397;86.7;79.5;0.0
FR;24;2021-09-13;8799;19529;98;4713498;4333011;1495;86.9;79.9;0.0
FR;24;2021-09-14;8894;18171;96;4722392;4351182;1591;87.1;80.2;0.0
FR;24;2021-09-15;8490;18051;94;4730882;4369233;1685;87.2;80.6;0.0
FR;24;2021-09-16;7616;15343;106;4738498;4384576;1791;87.4;80.8;0.0
FR;24;2021-09-17;8920;20078;121;4747418;4404654;1912;87.5;81.2;0.0
FR;24;2021-09-18;6318;18599;96;4753736;4423253;2008;87.6;81.6;0.0
FR;24;2021-09-19;1125;3514;19;4754861;4426767;2027;87.7;81.6;0.0
FR;24;2021-09-20;5380;13378;94;4760241;4440145;2121;87.8;81.9;0.0
FR;24;2021-09-21;5316;12604;113;4765557;4452749;2234;87.9;82.1;0.0
FR;24;2021-09-22;5354;13678;105;4770911;4466427;2339;88.0;82.3;0.0
FR;24;2021-09-23;4881;11819;96;4775792;4478246;2435;88.0;82.6;0.0
FR;24;2021-09-24;6028;16165;133;4781820;4494411;2568;88.2;82.9;0.0
FR;24;2021-09-25;4600;15239;113;4786420;4509650;2681;88.2;83.1;0.0
FR;24;2021-09-26;698;2700;21;4787118;4512350;2702;88.3;83.2;0.0
FR;24;2021-09-27;4404;11103;119;4791522;4523453;2821;88.3;83.4;0.1
FR;24;2021-09-28;4499;9842;120;4796021;4533295;2941;88.4;83.6;0.1
FR;24;2021-09-29;5053;10685;115;4801074;4543980;3056;88.5;83.8;0.1
FR;24;2021-09-30;4402;8573;113;4805476;4552553;3169;88.6;83.9;0.1
FR;24;2021-10-01;5965;11728;132;4811441;4564281;3301;88.7;84.2;0.1
FR;24;2021-10-02;4385;10717;99;4815826;4574998;3400;88.8;84.3;0.1
FR;24;2021-10-03;706;1664;21;4816532;4576662;3421;88.8;84.4;0.1
FR;24;2021-10-04;4228;7837;133;4820760;4584499;3554;88.9;84.5;0.1
FR;24;2021-10-05;4006;7759;137;4824766;4592258;3691;89.0;84.7;0.1
FR;24;2021-10-06;4538;8695;167;4829304;4600953;3858;89.0;84.8;0.1
FR;24;2021-10-07;3928;7097;137;4833232;4608050;3995;89.1;85.0;0.1
FR;24;2021-10-08;5904;10857;192;4839136;4618907;4187;89.2;85.2;0.1
FR;24;2021-10-09;4518;9014;165;4843654;4627921;4352;89.3;85.3;0.1
FR;24;2021-10-10;533;1052;21;4844187;4628973;4373;89.3;85.3;0.1
FR;24;2021-10-11;4282;6716;192;4848469;4635689;4565;89.4;85.5;0.1
FR;24;2021-10-12;4372;6279;237;4852841;4641968;4802;89.5;85.6;0.1
FR;24;2021-10-13;5280;7498;254;4858121;4649466;5056;89.6;85.7;0.1
FR;24;2021-10-14;4192;5936;203;4862313;4655402;5259;89.6;85.8;0.1
FR;24;2021-10-15;6061;8548;294;4868374;4663950;5553;89.8;86.0;0.1
FR;24;2021-10-16;4454;6466;213;4872828;4670416;5766;89.8;86.1;0.1
FR;24;2021-10-17;554;834;32;4873382;4671250;5798;89.8;86.1;0.1
FR;24;2021-10-18;4268;5539;270;4877650;4676789;6068;89.9;86.2;0.1
FR;24;2021-10-19;3985;5056;275;4881635;4681845;6343;90.0;86.3;0.1
FR;24;2021-10-20;4567;6239;351;4886202;4688084;6694;90.1;86.4;0.1
FR;24;2021-10-21;3664;5209;358;4889866;4693293;7052;90.2;86.5;0.1
FR;24;2021-10-22;5174;7094;401;4895040;4700387;7453;90.2;86.7;0.1
FR;24;2021-10-23;3911;5651;308;4898951;4706038;7761;90.3;86.8;0.1
FR;24;2021-10-24;465;734;49;4899416;4706772;7810;90.3;86.8;0.1
FR;24;2021-10-25;3628;4930;352;4903044;4711702;8162;90.4;86.9;0.2
FR;24;2021-10-26;3307;4390;413;4906351;4716092;8575;90.5;86.9;0.2
FR;24;2021-10-27;4165;5559;494;4910516;4721651;9069;90.5;87.1;0.2
FR;24;2021-10-28;3229;4201;436;4913745;4725852;9505;90.6;87.1;0.2
FR;24;2021-10-29;4299;6118;550;4918044;4731970;10055;90.7;87.2;0.2
FR;24;2021-10-30;3087;4830;332;4921131;4736800;10387;90.7;87.3;0.2
FR;24;2021-10-31;358;582;51;4921489;4737382;10438;90.7;87.3;0.2
FR;24;2021-11-01;289;575;44;4921778;4737957;10482;90.7;87.4;0.2
FR;24;2021-11-02;3342;5272;521;4925120;4743229;11003;90.8;87.4;0.2
FR;29;2020-12-27;16;4;0;16;4;0;0.0;0.0;0.0
FR;29;2020-12-28;21;3;0;37;7;0;0.0;0.0;0.0
FR;29;2020-12-29;7;1;0;44;8;0;0.0;0.0;0.0
FR;29;2020-12-30;6;1;0;50;9;0;0.0;0.0;0.0
FR;29;2020-12-31;6;0;0;56;9;0;0.0;0.0;0.0
FR;29;2021-01-01;17;3;0;73;12;0;0.0;0.0;0.0
FR;29;2021-01-02;12;4;0;85;16;0;0.0;0.0;0.0
FR;29;2021-01-03;8;1;0;93;17;0;0.0;0.0;0.0
FR;29;2021-01-04;25;2;0;118;19;0;0.0;0.0;0.0
FR;29;2021-01-05;55;1;0;173;20;0;0.0;0.0;0.0
FR;29;2021-01-06;153;3;0;326;23;0;0.0;0.0;0.0
FR;29;2021-01-07;326;4;0;652;27;0;0.0;0.0;0.0
FR;29;2021-01-08;536;9;0;1188;36;0;0.0;0.0;0.0
FR;29;2021-01-09;116;0;0;1304;36;0;0.0;0.0;0.0
FR;29;2021-01-10;93;1;0;1397;37;0;0.0;0.0;0.0
FR;29;2021-01-11;668;4;0;2065;41;0;0.1;0.0;0.0
FR;29;2021-01-12;967;18;0;3032;59;0;0.1;0.0;0.0
FR;29;2021-01-13;1241;17;0;4273;76;0;0.1;0.0;0.0
FR;29;2021-01-14;1667;36;0;5940;112;0;0.2;0.0;0.0
FR;29;2021-01-15;1338;14;0;7278;126;0;0.2;0.0;0.0
FR;29;2021-01-16;203;7;0;7481;133;0;0.2;0.0;0.0
FR;29;2021-01-17;168;3;0;7649;136;0;0.2;0.0;0.0
FR;29;2021-01-18;1062;26;0;8711;162;0;0.2;0.0;0.0
FR;29;2021-01-19;1209;18;0;9920;180;0;0.3;0.0;0.0
FR;29;2021-01-20;1231;19;0;11151;199;0;0.3;0.0;0.0
FR;29;2021-01-21;1503;21;0;12654;220;0;0.3;0.0;0.0
FR;29;2021-01-22;1197;19;0;13851;239;0;0.4;0.0;0.0
FR;29;2021-01-23;193;5;0;14044;244;0;0.4;0.0;0.0
FR;29;2021-01-24;59;0;0;14103;244;0;0.4;0.0;0.0
FR;29;2021-01-25;564;22;0;14667;266;0;0.4;0.0;0.0
FR;29;2021-01-26;696;44;0;15363;310;0;0.4;0.0;0.0
FR;29;2021-01-27;759;73;0;16122;383;0;0.4;0.0;0.0
FR;29;2021-01-28;1082;133;0;17204;516;0;0.5;0.0;0.0
FR;29;2021-01-29;816;187;0;18020;703;0;0.5;0.0;0.0
FR;29;2021-01-30;148;43;0;18168;746;0;0.5;0.0;0.0
FR;29;2021-01-31;54;28;0;18222;774;0;0.5;0.0;0.0
FR;29;2021-02-01;290;293;0;18512;1067;0;0.5;0.0;0.0
FR;29;2021-02-02;436;382;0;18948;1449;0;0.5;0.0;0.0
FR;29;2021-02-03;479;465;0;19427;1914;0;0.5;0.1;0.0
FR;29;2021-02-04;654;724;0;20081;2638;0;0.5;0.1;0.0
FR;29;2021-02-05;561;749;0;20642;3387;0;0.6;0.1;0.0
FR;29;2021-02-06;161;115;0;20803;3502;0;0.6;0.1;0.0
FR;29;2021-02-07;315;81;0;21118;3583;0;0.6;0.1;0.0
FR;29;2021-02-08;633;819;0;21751;4402;0;0.6;0.1;0.0
FR;29;2021-02-09;1306;1067;0;23057;5469;0;0.6;0.1;0.0
FR;29;2021-02-10;1775;1200;0;24832;6669;0;0.7;0.2;0.0
FR;29;2021-02-11;2517;1511;0;27349;8180;0;0.7;0.2;0.0
FR;29;2021-02-12;2268;1323;0;29617;9503;0;0.8;0.3;0.0
FR;29;2021-02-13;444;171;0;30061;9674;0;0.8;0.3;0.0
FR;29;2021-02-14;157;89;0;30218;9763;0;0.8;0.3;0.0
FR;29;2021-02-15;1615;852;0;31833;10615;0;0.9;0.3;0.0
FR;29;2021-02-16;1978;1249;0;33811;11864;0;0.9;0.3;0.0
FR;29;2021-02-17;1933;1032;0;35744;12896;0;1.0;0.3;0.0
FR;29;2021-02-18;2470;1249;0;38214;14145;0;1.0;0.4;0.0
FR;29;2021-02-19;2381;1052;0;40595;15197;0;1.1;0.4;0.0
FR;29;2021-02-20;396;136;0;40991;15333;0;1.1;0.4;0.0
FR;29;2021-02-21;115;52;0;41106;15385;0;1.1;0.4;0.0
FR;29;2021-02-22;1401;583;0;42507;15968;0;1.1;0.4;0.0
FR;29;2021-02-23;1820;720;0;44327;16688;0;1.2;0.4;0.0
FR;29;2021-02-24;1868;619;0;46195;17307;0;1.2;0.5;0.0
FR;29;2021-02-25;2476;1060;0;48671;18367;0;1.3;0.5;0.0
FR;29;2021-02-26;2630;750;0;51301;19117;0;1.4;0.5;0.0
FR;29;2021-02-27;628;133;0;51929;19250;0;1.4;0.5;0.0
FR;29;2021-02-28;135;36;0;52064;19286;0;1.4;0.5;0.0
FR;29;2021-03-01;1371;417;0;53435;19703;0;1.4;0.5;0.0
FR;29;2021-03-02;1871;684;0;55306;20387;0;1.5;0.5;0.0
FR;29;2021-03-03;2058;716;0;57364;21103;0;1.5;0.6;0.0
FR;29;2021-03-04;2601;901;0;59965;22004;0;1.6;0.6;0.0
FR;29;2021-03-05;3733;919;0;63698;22923;0;1.7;0.6;0.0
FR;29;2021-03-06;1686;205;0;65384;23128;0;1.8;0.6;0.0
FR;29;2021-03-07;855;141;0;66239;23269;0;1.8;0.6;0.0
FR;29;2021-03-08;2061;544;0;68300;23813;0;1.8;0.6;0.0
FR;29;2021-03-09;2746;650;0;71046;24463;0;1.9;0.7;0.0
FR;29;2021-03-10;2672;661;0;73718;25124;0;2.0;0.7;0.0
FR;29;2021-03-11;3461;1053;0;77179;26177;0;2.1;0.7;0.0
FR;29;2021-03-12;4105;947;0;81284;27124;0;2.2;0.7;0.0
FR;29;2021-03-13;1682;208;0;82966;27332;0;2.2;0.7;0.0
FR;29;2021-03-14;614;89;0;83580;27421;0;2.2;0.7;0.0
FR;29;2021-03-15;1972;466;0;85552;27887;0;2.3;0.8;0.0
FR;29;2021-03-16;1181;567;0;86733;28454;0;2.3;0.8;0.0
FR;29;2021-03-17;1463;594;0;88196;29048;0;2.4;0.8;0.0
FR;29;2021-03-18;1739;760;0;89935;29808;0;2.4;0.8;0.0
FR;29;2021-03-19;2351;686;0;92286;30494;0;2.5;0.8;0.0
FR;29;2021-03-20;1046;165;0;93332;30659;0;2.5;0.8;0.0
FR;29;2021-03-21;775;102;0;94107;30761;0;2.5;0.8;0.0
FR;29;2021-03-22;1734;505;0;95841;31266;0;2.6;0.8;0.0
FR;29;2021-03-23;2311;698;0;98152;31964;0;2.6;0.9;0.0
FR;29;2021-03-24;2651;712;0;100803;32676;0;2.7;0.9;0.0
FR;29;2021-03-25;3495;849;0;104298;33525;0;2.8;0.9;0.0
FR;29;2021-03-26;3857;906;0;108155;34431;0;2.9;0.9;0.0
FR;29;2021-03-27;2208;348;0;110363;34779;0;3.0;0.9;0.0
FR;29;2021-03-28;998;130;0;111361;34909;0;3.0;0.9;0.0
FR;29;2021-03-29;2854;658;0;114215;35567;0;3.1;1.0;0.0
FR;29;2021-03-30;4143;918;0;118358;36485;0;3.2;1.0;0.0
FR;29;2021-03-31;4651;1046;0;123009;37531;0;3.3;1.0;0.0
FR;29;2021-04-01;6038;1283;0;129047;38814;0;3.5;1.0;0.0
FR;29;2021-04-02;5045;1134;0;134092;39948;0;3.6;1.1;0.0
FR;29;2021-04-03;1835;384;0;135927;40332;0;3.7;1.1;0.0
FR;29;2021-04-04;940;165;0;136867;40497;0;3.7;1.1;0.0
FR;29;2021-04-05;987;154;0;137854;40651;0;3.7;1.1;0.0
FR;29;2021-04-06;3653;927;0;141507;41578;0;3.8;1.1;0.0
FR;29;2021-04-07;4692;1316;0;146199;42894;0;3.9;1.2;0.0
FR;29;2021-04-08;6475;1771;0;152674;44665;0;4.1;1.2;0.0
FR;29;2021-04-09;6462;1543;0;159136;46208;0;4.3;1.2;0.0
FR;29;2021-04-10;2742;701;0;161878;46909;0;4.4;1.3;0.0
FR;29;2021-04-11;1227;365;0;163105;47274;0;4.4;1.3;0.0
FR;29;2021-04-12;3701;1186;0;166806;48460;0;4.5;1.3;0.0
FR;29;2021-04-13;5007;1684;0;171813;50144;0;4.6;1.3;0.0
FR;29;2021-04-14;4942;1675;0;176755;51819;0;4.8;1.4;0.0
FR;29;2021-04-15;5811;2006;0;182566;53825;0;4.9;1.4;0.0
FR;29;2021-04-16;4965;2061;0;187531;55886;0;5.0;1.5;0.0
FR;29;2021-04-17;2333;977;0;189864;56863;0;5.1;1.5;0.0
FR;29;2021-04-18;826;550;0;190690;57413;0;5.1;1.5;0.0
FR;29;2021-04-19;2986;1892;0;193676;59305;0;5.2;1.6;0.0
FR;29;2021-04-20;3637;2609;0;197313;61914;0;5.3;1.7;0.0
FR;29;2021-04-21;3593;2907;0;200906;64821;0;5.4;1.7;0.0
FR;29;2021-04-22;4610;4020;0;205516;68841;0;5.5;1.9;0.0
FR;29;2021-04-23;4985;4190;0;210501;73031;0;5.7;2.0;0.0
FR;29;2021-04-24;2759;1894;0;213260;74925;0;5.7;2.0;0.0
FR;29;2021-04-25;1235;776;0;214495;75701;0;5.8;2.0;0.0
FR;29;2021-04-26;3143;2558;0;217638;78259;0;5.9;2.1;0.0
FR;29;2021-04-27;4134;3718;0;221772;81977;0;6.0;2.2;0.0
FR;29;2021-04-28;4881;4166;0;226653;86143;0;6.1;2.3;0.0
FR;29;2021-04-29;6056;5163;0;232709;91306;0;6.3;2.5;0.0
FR;29;2021-04-30;6684;5385;0;239393;96691;0;6.4;2.6;0.0
FR;29;2021-05-01;4380;1300;0;243773;97991;0;6.6;2.6;0.0
FR;29;2021-05-02;2702;962;0;246475;98953;0;6.6;2.7;0.0
FR;29;2021-05-03;7226;4393;0;253701;103346;0;6.8;2.8;0.0
FR;29;2021-05-04;8453;5352;0;262154;108698;0;7.1;2.9;0.0
FR;29;2021-05-05;10004;5334;0;272158;114032;0;7.3;3.1;0.0
FR;29;2021-05-06;11566;6727;0;283724;120759;0;7.6;3.2;0.0
FR;29;2021-05-07;12060;6795;0;295784;127554;0;8.0;3.4;0.0
FR;29;2021-05-08;9579;2396;0;305363;129950;0;8.2;3.5;0.0
FR;29;2021-05-09;6026;1805;0;311389;131755;0;8.4;3.5;0.0
FR;29;2021-05-10;11033;5471;0;322422;137226;0;8.7;3.7;0.0
FR;29;2021-05-11;14984;6540;0;337406;143766;0;9.1;3.9;0.0
FR;29;2021-05-12;20750;6546;0;358156;150312;0;9.6;4.0;0.0
FR;29;2021-05-13;20337;2494;0;378493;152806;0;10.2;4.1;0.0
FR;29;2021-05-14;23233;4596;0;401726;157402;0;10.8;4.2;0.0
FR;29;2021-05-15;21980;3124;0;423706;160526;0;11.4;4.3;0.0
FR;29;2021-05-16;13633;1437;0;437339;161963;0;11.8;4.4;0.0
FR;29;2021-05-17;22091;5149;0;459430;167112;0;12.4;4.5;0.0
FR;29;2021-05-18;29191;5962;0;488621;173074;0;13.1;4.7;0.0
FR;29;2021-05-19;29749;6243;0;518370;179317;0;13.9;4.8;0.0
FR;29;2021-05-20;33642;6816;0;552012;186133;0;14.9;5.0;0.0
FR;29;2021-05-21;32864;6421;0;584876;192554;0;15.7;5.2;0.0
FR;29;2021-05-22;26586;3168;0;611462;195722;0;16.5;5.3;0.0
FR;29;2021-05-23;14440;1594;0;625902;197316;0;16.8;5.3;0.0
FR;29;2021-05-24;23190;2775;0;649092;200091;0;17.5;5.4;0.0
FR;29;2021-05-25;31326;6811;0;680418;206902;0;18.3;5.6;0.0
FR;29;2021-05-26;33711;6888;0;714129;213790;0;19.2;5.8;0.0
FR;29;2021-05-27;36507;7862;0;750636;221652;0;20.2;6.0;0.0
FR;29;2021-05-28;34078;8180;0;784714;229832;0;21.1;6.2;0.0
FR;29;2021-05-29;27002;4417;0;811716;234249;0;21.8;6.3;0.0
FR;29;2021-05-30;12030;1694;0;823746;235943;0;22.2;6.3;0.0
FR;29;2021-05-31;34176;7013;0;857922;242956;0;23.1;6.5;0.0
FR;29;2021-06-01;39932;8475;0;897854;251431;0;24.2;6.8;0.0
FR;29;2021-06-02;40417;8138;0;938271;259569;0;25.2;7.0;0.0
FR;29;2021-06-03;44925;9113;0;983196;268682;0;26.5;7.2;0.0
FR;29;2021-06-04;44006;9348;0;1027202;278030;0;27.6;7.5;0.0
FR;29;2021-06-05;32233;5758;0;1059435;283788;0;28.5;7.6;0.0
FR;29;2021-06-06;17152;2625;0;1076587;286413;0;29.0;7.7;0.0
FR;29;2021-06-07;38117;8439;0;1114704;294852;0;30.0;7.9;0.0
FR;29;2021-06-08;42118;9360;0;1156822;304212;0;31.1;8.2;0.0
FR;29;2021-06-09;40652;9732;0;1197474;313944;0;32.2;8.4;0.0
FR;29;2021-06-10;43214;11754;0;1240688;325698;0;33.4;8.8;0.0
FR;29;2021-06-11;39602;11293;0;1280290;336991;0;34.4;9.1;0.0
FR;29;2021-06-12;32271;8802;0;1312561;345793;0;35.3;9.3;0.0
FR;29;2021-06-13;14108;4406;0;1326669;350199;0;35.7;9.4;0.0
FR;29;2021-06-14;27244;12213;0;1353913;362412;0;36.4;9.8;0.0
FR;29;2021-06-15;29991;13589;0;1383904;376001;0;37.2;10.1;0.0
FR;29;2021-06-16;26808;14311;0;1410712;390312;0;38.0;10.5;0.0
FR;29;2021-06-17;29969;15548;0;1440681;405860;0;38.8;10.9;0.0
FR;29;2021-06-18;26862;17612;0;1467543;423472;0;39.5;11.4;0.0
FR;29;2021-06-19;18802;14053;0;1486345;437525;0;40.0;11.8;0.0
FR;29;2021-06-20;7317;7315;0;1493662;444840;0;40.2;12.0;0.0
FR;29;2021-06-21;18414;19302;0;1512076;464142;0;40.7;12.5;0.0
FR;29;2021-06-22;20455;22896;0;1532531;487038;0;41.2;13.1;0.0
FR;29;2021-06-23;18797;23920;0;1551328;510958;0;41.7;13.7;0.0
FR;29;2021-06-24;21645;25271;0;1572973;536229;0;42.3;14.4;0.0
FR;29;2021-06-25;18797;28583;0;1591770;564812;0;42.8;15.2;0.0
FR;29;2021-06-26;13212;24478;0;1604982;589290;0;43.2;15.9;0.0
FR;29;2021-06-27;5231;12864;0;1610213;602154;0;43.3;16.2;0.0
FR;29;2021-06-28;13766;29790;0;1623979;631944;0;43.7;17.0;0.0
FR;29;2021-06-29;15898;33130;0;1639877;665074;0;44.1;17.9;0.0
FR;29;2021-06-30;14845;32649;0;1654722;697723;0;44.5;18.8;0.0
FR;29;2021-07-01;19124;32938;0;1673846;730661;0;45.0;19.7;0.0
FR;29;2021-07-02;18708;35735;0;1692554;766396;0;45.5;20.6;0.0
FR;29;2021-07-03;11839;30032;0;1704393;796428;0;45.9;21.4;0.0
FR;29;2021-07-04;5213;14604;0;1709606;811032;0;46.0;21.8;0.0
FR;29;2021-07-05;14195;35119;0;1723801;846151;0;46.4;22.8;0.0
FR;29;2021-07-06;16518;37380;0;1740319;883531;0;46.8;23.8;0.0
FR;29;2021-07-07;16559;36548;0;1756878;920079;0;47.3;24.8;0.0
FR;29;2021-07-08;18852;36129;0;1775730;956208;0;47.8;25.7;0.0
FR;29;2021-07-09;18834;41161;0;1794564;997369;0;48.3;26.8;0.0
FR;29;2021-07-10;12916;32635;0;1807480;1030004;0;48.6;27.7;0.0
FR;29;2021-07-11;5984;13441;0;1813464;1043445;0;48.8;28.1;0.0
FR;29;2021-07-12;14924;47502;0;1828388;1090947;0;49.2;29.4;0.0
FR;29;2021-07-13;26931;53394;0;1855319;1144341;0;49.9;30.8;0.0
FR;29;2021-07-14;20208;21125;0;1875527;1165466;0;50.5;31.4;0.0
FR;29;2021-07-15;34182;53073;0;1909709;1218539;0;51.4;32.8;0.0
FR;29;2021-07-16;37728;52133;0;1947437;1270672;0;52.4;34.2;0.0
FR;29;2021-07-17;27156;37855;0;1974593;1308527;0;53.1;35.2;0.0
FR;29;2021-07-18;13382;15838;0;1987975;1324365;0;53.5;35.6;0.0
