fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
FR;64;2021-03-10;17441;2486;0;380777;125006;0;9.3;3.0;0.0
FR;64;2021-03-11;26280;3376;0;407057;128382;0;9.9;3.1;0.0
FR;64;2021-03-12;33885;3066;0;440942;131448;0;10.7;3.2;0.0
FR;64;2021-03-13;27699;1255;0;468641;132703;0;11.4;3.2;0.0
FR;64;2021-03-14;5554;328;0;474195;133031;0;11.6;3.2;0.0
FR;64;2021-03-15;11315;1624;0;485510;134655;0;11.8;3.3;0.0
FR;64;2021-03-16;6199;1849;0;491709;136504;0;12.0;3.3;0.0
FR;64;2021-03-17;6342;1812;0;498051;138316;0;12.1;3.4;0.0
FR;64;2021-03-18;7913;2176;0;505964;140492;0;12.3;3.4;0.0
FR;64;2021-03-19;19229;2207;0;525193;142699;0;12.8;3.5;0.0
FR;64;2021-03-20;18722;996;0;543915;143695;0;13.3;3.5;0.0
FR;64;2021-03-21;4805;309;0;548720;144004;0;13.4;3.5;0.0
FR;64;2021-03-22;13787;1747;0;562507;145751;0;13.7;3.6;0.0
FR;64;2021-03-23;23862;2321;0;586369;148072;0;14.3;3.6;0.0
FR;64;2021-03-24;25501;2465;0;611870;150537;0;14.9;3.7;0.0
FR;64;2021-03-25;37000;2914;0;648870;153451;0;15.8;3.7;0.0
FR;64;2021-03-26;40563;2867;0;689433;156318;0;16.8;3.8;0.0
FR;64;2021-03-27;21535;1333;0;710968;157651;0;17.3;3.8;0.0
FR;64;2021-03-28;5175;335;0;716143;157986;0;17.5;3.9;0.0
FR;64;2021-03-29;17764;2345;0;733907;160331;0;17.9;3.9;0.0
FR;64;2021-03-30;27622;3224;0;761529;163555;0;18.6;4.0;0.0
FR;64;2021-03-31;24448;3272;0;785977;166827;0;19.2;4.1;0.0
FR;64;2021-04-01;31010;4241;0;816987;171068;0;19.9;4.2;0.0
FR;64;2021-04-02;29526;4038;0;846513;175106;0;20.6;4.3;0.0
FR;64;2021-04-03;16194;2565;0;862707;177671;0;21.0;4.3;0.0
FR;64;2021-04-04;4099;861;0;866806;178532;0;21.1;4.4;0.0
FR;64;2021-04-05;5288;870;0;872094;179402;0;21.3;4.4;0.0
FR;64;2021-04-06;19574;4541;0;891668;183943;0;21.7;4.5;0.0
FR;64;2021-04-07;23907;5129;0;915575;189072;0;22.3;4.6;0.0
FR;64;2021-04-08;35071;6092;0;950646;195164;0;23.2;4.8;0.0
FR;64;2021-04-09;54053;6795;0;1004699;201959;0;24.5;4.9;0.0
FR;64;2021-04-10;30155;5447;0;1034854;207406;0;25.2;5.1;0.0
FR;64;2021-04-11;6349;2669;0;1041203;210075;0;25.4;5.1;0.0
FR;64;2021-04-12;28375;5520;0;1069578;215595;0;26.1;5.3;0.0
FR;64;2021-04-13;42996;7840;0;1112574;223435;0;27.1;5.4;0.0
FR;64;2021-04-14;41172;7585;0;1153746;231020;0;28.1;5.6;0.0
FR;64;2021-04-15;52424;8945;0;1206170;239965;0;29.4;5.8;0.0
FR;64;2021-04-16;64768;9567;0;1270938;249532;0;31.0;6.1;0.0
FR;64;2021-04-17;38865;7552;0;1309803;257084;0;31.9;6.3;0.0
FR;64;2021-04-18;11022;3434;0;1320825;260518;0;32.2;6.4;0.0
FR;64;2021-04-19;42234;8890;0;1363059;269408;0;33.2;6.6;0.0
FR;64;2021-04-20;52940;10853;0;1415999;280261;0;34.5;6.8;0.0
FR;64;2021-04-21;52907;11311;0;1468906;291572;0;35.8;7.1;0.0
FR;64;2021-04-22;57786;13248;0;1526692;304820;0;37.2;7.4;0.0
FR;64;2021-04-23;61482;13505;0;1588174;318325;0;38.7;7.8;0.0
FR;64;2021-04-24;43664;9515;0;1631838;327840;0;39.8;8.0;0.0
FR;64;2021-04-25;16347;3521;0;1648185;331361;0;40.2;8.1;0.0
FR;64;2021-04-26;50371;11935;0;1698556;343296;0;41.4;8.4;0.0
FR;64;2021-04-27;63362;16053;0;1761918;359349;0;43.0;8.8;0.0
FR;64;2021-04-28;64354;16492;0;1826272;375841;0;44.5;9.2;0.0
FR;64;2021-04-29;74109;21033;0;1900381;396874;0;46.3;9.7;0.0
FR;64;2021-04-30;75689;22550;0;1976070;419424;0;48.2;10.2;0.0
FR;64;2021-05-01;29557;6911;0;2005627;426335;0;48.9;10.4;0.0
FR;64;2021-05-02;14605;4098;0;2020232;430433;0;49.2;10.5;0.0
FR;64;2021-05-03;52644;16188;0;2072876;446621;0;50.5;10.9;0.0
FR;64;2021-05-04;53671;22005;0;2126547;468626;0;51.8;11.4;0.0
FR;64;2021-05-05;49923;23023;0;2176470;491649;0;53.1;12.0;0.0
FR;64;2021-05-06;57290;29209;0;2233760;520858;0;54.5;12.7;0.0
FR;64;2021-05-07;51318;34310;0;2285078;555168;0;55.7;13.5;0.0
FR;64;2021-05-08;21341;9499;0;2306419;564667;0;56.2;13.8;0.0
FR;64;2021-05-09;10165;5562;0;2316584;570229;0;56.5;13.9;0.0
FR;64;2021-05-10;35035;27014;0;2351619;597243;0;57.3;14.6;0.0
FR;64;2021-05-11;44462;37385;0;2396081;634628;0;58.4;15.5;0.0
FR;64;2021-05-12;39675;35215;0;2435756;669843;0;59.4;16.3;0.0
FR;64;2021-05-13;22309;10175;0;2458065;680018;0;59.9;16.6;0.0
FR;64;2021-05-14;36674;29260;0;2494739;709278;0;60.8;17.3;0.0
FR;64;2021-05-15;21551;19098;0;2516290;728376;0;61.3;17.8;0.0
FR;64;2021-05-16;8091;4333;0;2524381;732709;0;61.5;17.9;0.0
FR;64;2021-05-17;27231;25540;0;2551612;758249;0;62.2;18.5;0.0
FR;64;2021-05-18;34150;28574;0;2585762;786823;0;63.0;19.2;0.0
FR;64;2021-05-19;30876;26547;0;2616638;813370;0;63.8;19.8;0.0
FR;64;2021-05-20;35468;33421;0;2652106;846791;0;64.7;20.6;0.0
FR;64;2021-05-21;30615;37520;0;2682721;884311;0;65.4;21.6;0.0
FR;64;2021-05-22;15022;17778;0;2697743;902089;0;65.8;22.0;0.0
FR;64;2021-05-23;5173;2856;0;2702916;904945;0;65.9;22.1;0.0
FR;64;2021-05-24;10959;6542;0;2713875;911487;0;66.2;22.2;0.0
FR;64;2021-05-25;23041;34422;0;2736916;945909;0;66.7;23.1;0.0
FR;64;2021-05-26;21966;35050;0;2758882;980959;0;67.3;23.9;0.0
FR;64;2021-05-27;26298;43089;0;2785180;1024048;0;67.9;25.0;0.0
FR;64;2021-05-28;24793;55804;0;2809973;1079852;0;68.5;26.3;0.0
FR;64;2021-05-29;12032;33555;0;2822005;1113407;0;68.8;27.1;0.0
FR;64;2021-05-30;2741;7431;0;2824746;1120838;0;68.9;27.3;0.0
FR;64;2021-05-31;16033;46024;0;2840779;1166862;0;69.3;28.4;0.0
FR;64;2021-06-01;21285;56451;0;2862064;1223313;0;69.8;29.8;0.0
FR;64;2021-06-02;17557;50474;0;2879621;1273787;0;70.2;31.1;0.0
FR;64;2021-06-03;21592;55034;0;2901213;1328821;0;70.7;32.4;0.0
FR;64;2021-06-04;20193;66559;0;2921406;1395380;0;71.2;34.0;0.0
FR;64;2021-06-05;9563;43241;0;2930969;1438621;0;71.4;35.1;0.0
FR;64;2021-06-06;2734;10985;0;2933703;1449606;0;71.5;35.3;0.0
FR;64;2021-06-07;12619;60849;0;2946322;1510455;0;71.8;36.8;0.0
FR;64;2021-06-08;16795;66629;0;2963117;1577084;0;72.2;38.4;0.0
FR;64;2021-06-09;14915;58413;0;2978032;1635497;0;72.6;39.9;0.0
FR;64;2021-06-10;17103;57051;0;2995135;1692548;0;73.0;41.3;0.0
FR;64;2021-06-11;15361;69902;0;3010496;1762450;0;73.4;43.0;0.0
FR;64;2021-06-12;8231;36115;0;3018727;1798565;0;73.6;43.8;0.0
FR;64;2021-06-13;2170;9732;0;3020897;1808297;0;73.6;44.1;0.0
FR;64;2021-06-14;9188;64585;0;3030085;1872882;0;73.9;45.7;0.0
FR;64;2021-06-15;12013;66285;0;3042098;1939167;0;74.2;47.3;0.0
FR;64;2021-06-16;10205;53309;0;3052303;1992476;0;74.4;48.6;0.0
FR;64;2021-06-17;12296;55819;0;3064599;2048295;0;74.7;49.9;0.0
FR;64;2021-06-18;11342;61217;0;3075941;2109512;0;75.0;51.4;0.0
FR;64;2021-06-19;5568;29075;0;3081509;2138587;0;75.1;52.1;0.0
FR;64;2021-06-20;1225;6585;0;3082734;2145172;0;75.1;52.3;0.0
FR;64;2021-06-21;6512;45160;0;3089246;2190332;0;75.3;53.4;0.0
FR;64;2021-06-22;8587;52522;1;3097833;2242854;1;75.5;54.7;0.0
FR;64;2021-06-23;7571;40700;0;3105404;2283554;1;75.7;55.7;0.0
FR;64;2021-06-24;9584;40145;0;3114988;2323699;1;75.9;56.6;0.0
FR;64;2021-06-25;8900;50817;0;3123888;2374516;1;76.2;57.9;0.0
FR;64;2021-06-26;4444;25631;0;3128332;2400147;1;76.3;58.5;0.0
FR;64;2021-06-27;1175;6572;0;3129507;2406719;1;76.3;58.7;0.0
FR;64;2021-06-28;5665;38178;0;3135172;2444897;1;76.4;59.6;0.0
FR;64;2021-06-29;7487;45141;0;3142659;2490038;1;76.6;60.7;0.0
FR;64;2021-06-30;7328;37092;1;3149987;2527130;2;76.8;61.6;0.0
FR;64;2021-07-01;9549;39638;0;3159536;2566768;2;77.0;62.6;0.0
FR;64;2021-07-02;9141;44388;0;3168677;2611156;2;77.2;63.7;0.0
FR;64;2021-07-03;4651;22030;0;3173328;2633186;2;77.4;64.2;0.0
FR;64;2021-07-04;1252;5373;0;3174580;2638559;2;77.4;64.3;0.0
FR;64;2021-07-05;6718;30134;0;3181298;2668693;2;77.6;65.1;0.0
FR;64;2021-07-06;8611;38320;2;3189909;2707013;4;77.8;66.0;0.0
FR;64;2021-07-07;8424;30177;1;3198333;2737190;5;78.0;66.7;0.0
FR;64;2021-07-08;10324;34156;1;3208657;2771346;6;78.2;67.6;0.0
FR;64;2021-07-09;9987;37935;0;3218644;2809281;6;78.5;68.5;0.0
FR;64;2021-07-10;5013;17565;1;3223657;2826846;7;78.6;68.9;0.0
FR;64;2021-07-11;1490;3465;0;3225147;2830311;7;78.6;69.0;0.0
FR;64;2021-07-12;6684;25272;0;3231831;2855583;7;78.8;69.6;0.0
FR;64;2021-07-13;11673;31228;1;3243504;2886811;8;79.1;70.4;0.0
FR;64;2021-07-14;3878;4931;0;3247382;2891742;8;79.2;70.5;0.0
FR;64;2021-07-15;14025;29866;0;3261407;2921608;8;79.5;71.2;0.0
FR;64;2021-07-16;15703;31447;0;3277110;2953055;8;79.9;72.0;0.0
FR;64;2021-07-17;8260;13901;0;3285370;2966956;8;80.1;72.3;0.0
FR;64;2021-07-18;2229;3262;0;3287599;2970218;8;80.1;72.4;0.0
FR;64;2021-07-19;10441;21336;0;3298040;2991554;8;80.4;72.9;0.0
FR;64;2021-07-20;14589;26429;0;3312629;3017983;8;80.8;73.6;0.0
FR;64;2021-07-21;13793;21676;0;3326422;3039659;8;81.1;74.1;0.0
FR;64;2021-07-22;16293;24520;0;3342715;3064179;8;81.5;74.7;0.0
FR;64;2021-07-23;16868;25788;1;3359583;3089967;9;81.9;75.3;0.0
FR;64;2021-07-24;8742;10497;0;3368325;3100464;9;82.1;75.6;0.0
FR;64;2021-07-25;2664;2386;0;3370989;3102850;9;82.2;75.6;0.0
FR;64;2021-07-26;12057;15960;1;3383046;3118810;10;82.5;76.0;0.0
FR;64;2021-07-27;17202;20053;0;3400248;3138863;10;82.9;76.5;0.0
FR;64;2021-07-28;15965;16695;0;3416213;3155558;10;83.3;76.9;0.0
FR;64;2021-07-29;17918;18618;0;3434131;3174176;10;83.7;77.4;0.0
FR;64;2021-07-30;17125;19165;0;3451256;3193341;10;84.1;77.8;0.0
FR;64;2021-07-31;8502;7999;0;3459758;3201340;10;84.3;78.0;0.0
FR;64;2021-08-01;2331;1599;0;3462089;3202939;10;84.4;78.1;0.0
FR;64;2021-08-02;11528;11352;0;3473617;3214291;10;84.7;78.4;0.0
FR;64;2021-08-03;14606;14348;0;3488223;3228639;10;85.0;78.7;0.0
FR;64;2021-08-04;13793;11550;2;3502016;3240189;12;85.4;79.0;0.0
FR;64;2021-08-05;14036;12521;0;3516052;3252710;12;85.7;79.3;0.0
FR;64;2021-08-06;13836;13829;1;3529888;3266539;13;86.0;79.6;0.0
FR;64;2021-08-07;6471;6751;0;3536359;3273290;13;86.2;79.8;0.0
FR;64;2021-08-08;1736;1682;0;3538095;3274972;13;86.2;79.8;0.0
FR;64;2021-08-09;9118;10578;1;3547213;3285550;14;86.5;80.1;0.0
FR;64;2021-08-10;11900;13415;1;3559113;3298965;15;86.8;80.4;0.0
FR;64;2021-08-11;10611;11442;0;3569724;3310407;15;87.0;80.7;0.0
FR;64;2021-08-12;11258;12830;0;3580982;3323237;15;87.3;81.0;0.0
FR;64;2021-08-13;9644;11745;0;3590626;3334982;15;87.5;81.3;0.0
FR;64;2021-08-14;4497;6208;0;3595123;3341190;15;87.6;81.4;0.0
FR;64;2021-08-15;980;1243;0;3596103;3342433;15;87.7;81.5;0.0
FR;64;2021-08-16;6553;10801;0;3602656;3353234;15;87.8;81.7;0.0
FR;64;2021-08-17;8300;13197;0;3610956;3366431;15;88.0;82.1;0.0
FR;64;2021-08-18;7326;12303;1;3618282;3378734;16;88.2;82.4;0.0
FR;64;2021-08-19;7665;13175;0;3625947;3391909;16;88.4;82.7;0.0
FR;64;2021-08-20;7094;14020;1;3633041;3405929;17;88.6;83.0;0.0
FR;64;2021-08-21;3126;6739;0;3636167;3412668;17;88.6;83.2;0.0
FR;64;2021-08-22;697;1850;0;3636864;3414518;17;88.7;83.2;0.0
FR;64;2021-08-23;4583;11130;0;3641447;3425648;17;88.8;83.5;0.0
FR;64;2021-08-24;6006;13670;0;3647453;3439318;17;88.9;83.8;0.0
FR;64;2021-08-25;5281;12045;0;3652734;3451363;17;89.0;84.1;0.0
FR;64;2021-08-26;5390;12960;0;3658124;3464323;17;89.2;84.5;0.0
FR;64;2021-08-27;5271;13834;1;3663395;3478157;18;89.3;84.8;0.0
FR;64;2021-08-28;2645;6799;0;3666040;3484956;18;89.4;85.0;0.0
FR;64;2021-08-29;559;1731;0;3666599;3486687;18;89.4;85.0;0.0
FR;64;2021-08-30;3509;9697;353;3670108;3496384;371;89.5;85.2;0.0
FR;64;2021-08-31;4267;11769;598;3674375;3508153;969;89.6;85.5;0.0
FR;64;2021-09-01;4287;10066;831;3678662;3518219;1800;89.7;85.8;0.0
FR;64;2021-09-02;4378;10873;1063;3683040;3529092;2863;89.8;86.0;0.1
FR;64;2021-09-03;4545;11621;1300;3687585;3540713;4163;89.9;86.3;0.1
FR;64;2021-09-04;2230;5391;635;3689815;3546104;4798;89.9;86.4;0.1
FR;64;2021-09-05;461;1025;179;3690276;3547129;4977;90.0;86.5;0.1
FR;64;2021-09-06;2831;7420;963;3693107;3554549;5940;90.0;86.6;0.1
FR;64;2021-09-07;3240;8257;1278;3696347;3562806;7218;90.1;86.9;0.2
FR;64;2021-09-08;2692;6811;1168;3699039;3569617;8386;90.2;87.0;0.2
FR;64;2021-09-09;2872;7394;1508;3701911;3577011;9894;90.2;87.2;0.2
FR;64;2021-09-10;3353;7860;1799;3705264;3584871;11693;90.3;87.4;0.3
FR;64;2021-09-11;1579;3715;752;3706843;3588586;12445;90.4;87.5;0.3
FR;64;2021-09-12;267;645;151;3707110;3589231;12596;90.4;87.5;0.3
FR;64;2021-09-13;2048;4977;1375;3709158;3594208;13971;90.4;87.6;0.3
FR;64;2021-09-14;2586;5772;2157;3711744;3599980;16128;90.5;87.8;0.4
FR;64;2021-09-15;2354;5175;1731;3714098;3605155;17859;90.5;87.9;0.4
FR;64;2021-09-16;2172;4939;2182;3716270;3610094;20041;90.6;88.0;0.5
FR;64;2021-09-17;2380;5778;2554;3718650;3615872;22595;90.7;88.1;0.6
FR;64;2021-09-18;1174;2857;960;3719824;3618729;23555;90.7;88.2;0.6
FR;64;2021-09-19;165;507;135;3719989;3619236;23690;90.7;88.2;0.6
FR;64;2021-09-20;1363;3601;1534;3721352;3622837;25224;90.7;88.3;0.6
FR;64;2021-09-21;1565;4050;2251;3722917;3626887;27475;90.8;88.4;0.7
FR;64;2021-09-22;1443;3817;1800;3724360;3630704;29275;90.8;88.5;0.7
FR;64;2021-09-23;1346;3838;2464;3725706;3634542;31739;90.8;88.6;0.8
FR;64;2021-09-24;1723;4738;2820;3727429;3639280;34559;90.9;88.7;0.8
FR;64;2021-09-25;917;2326;1025;3728346;3641606;35584;90.9;88.8;0.9
FR;64;2021-09-26;154;367;126;3728500;3641973;35710;90.9;88.8;0.9
FR;64;2021-09-27;1095;3006;1622;3729595;3644979;37332;90.9;88.9;0.9
FR;64;2021-09-28;1331;3097;2187;3730926;3648076;39519;90.9;88.9;1.0
FR;64;2021-09-29;1342;2936;2028;3732268;3651012;41547;91.0;89.0;1.0
FR;64;2021-09-30;1392;2972;2615;3733660;3653984;44162;91.0;89.1;1.1
FR;64;2021-10-01;1996;3438;2966;3735656;3657422;47128;91.1;89.2;1.1
FR;64;2021-10-02;959;1774;1243;3736615;3659196;48371;91.1;89.2;1.2
FR;64;2021-10-03;97;239;143;3736712;3659435;48514;91.1;89.2;1.2
FR;64;2021-10-04;1130;2168;1880;3737842;3661603;50394;91.1;89.3;1.2
FR;64;2021-10-05;1306;2365;2749;3739148;3663968;53143;91.1;89.3;1.3
FR;64;2021-10-06;1269;2303;2504;3740417;3666271;55647;91.2;89.4;1.4
FR;64;2021-10-07;1209;2261;3023;3741626;3668532;58670;91.2;89.4;1.4
FR;64;2021-10-08;1755;3041;4010;3743381;3671573;62680;91.3;89.5;1.5
FR;64;2021-10-09;787;1477;1728;3744168;3673050;64408;91.3;89.5;1.6
FR;64;2021-10-10;115;180;228;3744283;3673230;64636;91.3;89.5;1.6
FR;64;2021-10-11;1051;1682;2619;3745334;3674912;67255;91.3;89.6;1.6
FR;64;2021-10-12;1256;1883;3570;3746590;3676795;70825;91.3;89.6;1.7
FR;64;2021-10-13;1349;1880;3456;3747939;3678675;74281;91.4;89.7;1.8
FR;64;2021-10-14;1251;1787;3799;3749190;3680462;78080;91.4;89.7;1.9
FR;64;2021-10-15;1648;2275;5608;3750838;3682737;83688;91.4;89.8;2.0
FR;64;2021-10-16;814;1157;2096;3751652;3683894;85784;91.5;89.8;2.1
FR;64;2021-10-17;92;173;241;3751744;3684067;86025;91.5;89.8;2.1
FR;64;2021-10-18;970;1337;2981;3752714;3685404;89006;91.5;89.8;2.2
FR;64;2021-10-19;1077;1425;3871;3753791;3686829;92877;91.5;89.9;2.3
FR;64;2021-10-20;1183;1589;4556;3754974;3688418;97433;91.5;89.9;2.4
FR;64;2021-10-21;1017;1461;4538;3755991;3689879;101971;91.6;89.9;2.5
FR;64;2021-10-22;1415;2035;5835;3757406;3691914;107806;91.6;90.0;2.6
FR;64;2021-10-23;647;1096;2837;3758053;3693010;110643;91.6;90.0;2.7
FR;64;2021-10-24;72;120;291;3758125;3693130;110934;91.6;90.0;2.7
FR;64;2021-10-25;783;1136;3936;3758908;3694266;114870;91.6;90.1;2.8
FR;64;2021-10-26;839;1268;4461;3759747;3695534;119331;91.7;90.1;2.9
FR;64;2021-10-27;971;1444;5414;3760718;3696978;124745;91.7;90.1;3.0
FR;64;2021-10-28;890;1245;4939;3761608;3698223;129684;91.7;90.2;3.2
FR;64;2021-10-29;1122;1626;6748;3762730;3699849;136432;91.7;90.2;3.3
FR;64;2021-10-30;603;851;3184;3763333;3700700;139616;91.7;90.2;3.4
FR;64;2021-10-31;71;107;294;3763404;3700807;139910;91.7;90.2;3.4
FR;64;2021-11-01;206;135;264;3763610;3700942;140174;91.7;90.2;3.4
FR;64;2021-11-02;767;1272;5456;3764377;3702214;145630;91.8;90.2;3.6
FR;64;2021-11-03;956;1426;6749;3765333;3703640;152379;91.8;90.3;3.7
FR;64;2021-11-04;876;1284;6561;3766209;3704924;158940;91.8;90.3;3.9
FR;64;2021-11-05;1140;1681;9292;3767349;3706605;168232;91.8;90.4;4.1
FR;64;2021-11-06;584;849;4702;3767933;3707454;172934;91.9;90.4;4.2
FR;64;2021-11-07;86;139;494;3768019;3707593;173428;91.9;90.4;4.2
FR;64;2021-11-08;808;1206;8188;3768827;3708799;181616;91.9;90.4;4.4
FR;64;2021-11-09;996;1427;10675;3769823;3710226;192291;91.9;90.4;4.7
FR;64;2021-11-10;1080;1504;12969;3770903;3711730;205260;91.9;90.5;5.0
FR;64;2021-11-11;108;155;1142;3771011;3711885;206402;91.9;90.5;5.0
FR;64;2021-11-12;1068;1559;13763;3772079;3713444;220165;92.0;90.5;5.4
FR;64;2021-11-13;564;756;6722;3772643;3714200;226887;92.0;90.5;5.5
FR;64;2021-11-14;56;103;702;3772699;3714303;227589;92.0;90.5;5.5
FR;64;2021-11-15;887;1114;12157;3773586;3715417;239746;92.0;90.6;5.8
FR;64;2021-11-16;1078;1213;15719;3774664;3716630;255465;92.0;90.6;6.2
FR;64;2021-11-17;1109;1307;16339;3775773;3717937;271804;92.0;90.6;6.6
FR;64;2021-11-18;1054;1158;16730;3776827;3719095;288534;92.1;90.7;7.0
FR;64;2021-11-19;1373;1496;22856;3778200;3720591;311390;92.1;90.7;7.6
FR;64;2021-11-20;698;744;11211;3778898;3721335;322601;92.1;90.7;7.9
FR;64;2021-11-21;74;110;1218;3778972;3721445;323819;92.1;90.7;7.9
FR;64;2021-11-22;903;743;18643;3779875;3722188;342462;92.1;90.7;8.3
FR;64;2021-11-23;1148;1055;24602;3781023;3723243;367064;92.2;90.8;8.9
FR;64;2021-11-24;1140;1229;25131;3782163;3724472;392195;92.2;90.8;9.6
FR;64;2021-11-25;1137;1091;31068;3783300;3725563;423263;92.2;90.8;10.3
FR;64;2021-11-26;1376;1487;48800;3784676;3727050;472063;92.3;90.9;11.5
FR;64;2021-11-27;783;795;28397;3785459;3727845;500460;92.3;90.9;12.2
FR;64;2021-11-28;105;138;6427;3785564;3727983;506887;92.3;90.9;12.4
FR;64;2021-11-29;783;1065;47169;3786347;3729048;554056;92.3;90.9;13.5
FR;64;2021-11-30;1134;1292;65213;3787481;3730340;619269;92.3;90.9;15.1
FR;64;2021-12-01;1022;1409;78778;3788503;3731749;698047;92.4;91.0;17.0
FR;64;2021-12-02;1119;1163;87479;3789622;3732912;785526;92.4;91.0;19.1
FR;64;2021-12-03;1178;1637;93211;3790800;3734549;878737;92.4;91.0;21.4
FR;64;2021-12-04;665;837;46159;3791465;3735386;924896;92.4;91.1;22.5
FR;64;2021-12-05;130;179;10725;3791595;3735565;935621;92.4;91.1;22.8
FR;64;2021-12-06;899;1258;79575;3792494;3736823;1015196;92.5;91.1;24.7
FR;64;2021-12-07;1158;1558;102153;3793652;3738381;1117349;92.5;91.1;27.2
FR;64;2021-12-08;1025;1552;88826;3794677;3739933;1206175;92.5;91.2;29.4
FR;64;2021-12-09;1150;1433;100995;3795827;3741366;1307170;92.5;91.2;31.9
FR;64;2021-12-10;1186;1759;105235;3797013;3743125;1412405;92.6;91.2;34.4
FR;64;2021-12-11;750;1014;53159;3797763;3744139;1465564;92.6;91.3;35.7
FR;64;2021-12-12;199;224;14036;3797962;3744363;1479600;92.6;91.3;36.1
FR;64;2021-12-13;1035;1467;85230;3798997;3745830;1564830;92.6;91.3;38.1
FR;64;2021-12-14;1332;1871;112890;3800329;3747701;1677720;92.6;91.4;40.9
FR;64;2021-12-15;1160;1727;95410;3801489;3749428;1773130;92.7;91.4;43.2
FR;64;2021-12-16;1457;1885;106826;3802946;3751313;1879956;92.7;91.4;45.8
FR;64;2021-12-17;1457;2045;104470;3804403;3753358;1984426;92.7;91.5;48.4
FR;64;2021-12-18;951;1063;48529;3805354;3754421;2032955;92.8;91.5;49.6
FR;64;2021-12-19;260;282;13675;3805614;3754703;2046630;92.8;91.5;49.9
FR;64;2021-12-20;1250;1471;63423;3806864;3756174;2110053;92.8;91.6;51.4
FR;64;2021-12-21;1642;1740;76727;3808506;3757914;2186780;92.8;91.6;53.3
FR;64;2021-12-22;1436;1513;59478;3809942;3759427;2246258;92.9;91.6;54.8
FR;64;2021-12-23;1327;1336;43984;3811269;3760763;2290242;92.9;91.7;55.8
FR;64;2021-12-24;363;438;9118;3811632;3761201;2299360;92.9;91.7;56.1
FR;64;2021-12-25;11;53;424;3811643;3761254;2299784;92.9;91.7;56.1
FR;64;2021-12-26;116;136;2947;3811759;3761390;2302731;92.9;91.7;56.1
FR;64;2021-12-27;936;1255;34965;3812695;3762645;2337696;92.9;91.7;57.0
FR;64;2021-12-28;1238;1487;48082;3813933;3764132;2385778;93.0;91.8;58.2
FR;64;2021-12-29;1156;1209;40204;3815089;3765341;2425982;93.0;91.8;59.1
FR;64;2021-12-30;1221;1089;33583;3816310;3766430;2459565;93.0;91.8;60.0
FR;64;2021-12-31;330;357;8284;3816640;3766787;2467849;93.0;91.8;60.2
FR;64;2022-01-01;33;46;462;3816673;3766833;2468311;93.0;91.8;60.2
FR;64;2022-01-02;139;157;2833;3816812;3766990;2471144;93.0;91.8;60.2
FR;64;2022-01-03;1196;1460;40671;3818008;3768450;2511815;93.1;91.9;61.2
FR;64;2022-01-04;1710;1815;61286;3819718;3770265;2573101;93.1;91.9;62.7
FR;64;2022-01-05;1476;1488;46677;3821194;3771753;2619778;93.1;91.9;63.9
FR;64;2022-01-06;1845;1801;57016;3823039;3773554;2676794;93.2;92.0;65.3
FR;64;2022-01-07;1901;1868;54387;3824940;3775422;2731181;93.2;92.0;66.6
FR;64;2022-01-08;897;981;23292;3825837;3776403;2754473;93.3;92.1;67.1
FR;64;2022-01-09;280;271;5587;3826117;3776674;2760060;93.3;92.1;67.3
FR;64;2022-01-10;1374;1447;36337;3827491;3778121;2796397;93.3;92.1;68.2
FR;64;2022-01-11;1731;1769;46465;3829222;3779890;2842862;93.3;92.1;69.3
FR;64;2022-01-12;1391;1549;32949;3830613;3781439;2875811;93.4;92.2;70.1
FR;64;2022-01-13;1500;1610;38379;3832113;3783049;2914190;93.4;92.2;71.0
FR;64;2022-01-14;1456;1631;38597;3833569;3784680;2952787;93.5;92.3;72.0
FR;64;2022-01-15;755;810;16156;3834324;3785490;2968943;93.5;92.3;72.4
FR;64;2022-01-16;162;212;3538;3834486;3785702;2972481;93.5;92.3;72.5
FR;64;2022-01-17;771;1057;22060;3835257;3786759;2994541;93.5;92.3;73.0
FR;64;2022-01-18;1116;1324;28091;3836373;3788083;3022632;93.5;92.3;73.7
FR;64;2022-01-19;770;1091;18541;3837143;3789174;3041173;93.5;92.4;74.1
FR;64;2022-01-20;943;1234;22028;3838086;3790408;3063201;93.6;92.4;74.7
FR;64;2022-01-21;984;1209;22206;3839070;3791617;3085407;93.6;92.4;75.2
FR;64;2022-01-22;465;565;8933;3839535;3792182;3094340;93.6;92.4;75.4
FR;64;2022-01-23;92;140;1739;3839627;3792322;3096079;93.6;92.4;75.5
FR;64;2022-01-24;539;985;13064;3840166;3793307;3109143;93.6;92.5;75.8
FR;64;2022-01-25;710;1175;16820;3840876;3794482;3125963;93.6;92.5;76.2
FR;64;2022-01-26;594;987;11743;3841470;3795469;3137706;93.6;92.5;76.5
FR;64;2022-01-27;586;1050;13137;3842056;3796519;3150843;93.7;92.5;76.8
FR;64;2022-01-28;723;1538;15868;3842779;3798057;3166711;93.7;92.6;77.2
FR;64;2022-01-29;289;630;6296;3843068;3798687;3173007;93.7;92.6;77.3
FR;64;2022-01-30;70;158;1145;3843138;3798845;3174152;93.7;92.6;77.4
FR;64;2022-01-31;365;943;8173;3843503;3799788;3182325;93.7;92.6;77.6
